,Datetime,Frequency,db
8721,2024-08-01 11:16:19.299083,103000000.0,-72.09
8772,2024-08-01 11:16:19.299083,103000000.0,-80.69
8823,2024-08-01 11:16:19.299083,103000000.0,-85.06
8467,2024-08-01 11:16:19.299083,103098039.22,-75.98
8518,2024-08-01 11:16:19.299083,103098039.22,-77.46
8569,2024-08-01 11:16:19.299083,103098039.22,-70.22
8620,2024-08-01 11:16:19.299083,103098039.22,-73.58
8671,2024-08-01 11:16:19.299083,103098039.22,-84.29
8722,2024-08-01 11:16:19.299083,103098039.22,-75.47
8773,2024-08-01 11:16:19.299083,103098039.22,-75.64
8824,2024-08-01 11:16:19.299083,103098039.22,-81.68
8468,2024-08-01 11:16:19.299083,103196078.44,-68.92
8519,2024-08-01 11:16:19.299083,103196078.44,-72.81
8570,2024-08-01 11:16:19.299083,103196078.44,-70.23
8621,2024-08-01 11:16:19.299083,103196078.44,-66.02
8672,2024-08-01 11:16:19.299083,103196078.44,-66.96
8723,2024-08-01 11:16:19.299083,103196078.44,-85.76
8774,2024-08-01 11:16:19.299083,103196078.44,-72.44
8825,2024-08-01 11:16:19.299083,103196078.44,-76.74
8469,2024-08-01 11:16:19.299083,103294117.66,-75.12
8520,2024-08-01 11:16:19.299083,103294117.66,-83.76
8571,2024-08-01 11:16:19.299083,103294117.66,-67.66
8622,2024-08-01 11:16:19.299083,103294117.66,-68.07
8673,2024-08-01 11:16:19.299083,103294117.66,-64.3
8724,2024-08-01 11:16:19.299083,103294117.66,-82.91
8775,2024-08-01 11:16:19.299083,103294117.66,-71.66
8826,2024-08-01 11:16:19.299083,103294117.66,-77.84
8470,2024-08-01 11:16:19.299083,103392156.88,-73.25
8521,2024-08-01 11:16:19.299083,103392156.88,-73.35
8572,2024-08-01 11:16:19.299083,103392156.88,-74.66
8623,2024-08-01 11:16:19.299083,103392156.88,-82.76
8674,2024-08-01 11:16:19.299083,103392156.88,-69.8
8725,2024-08-01 11:16:19.299083,103392156.88,-77.38
8776,2024-08-01 11:16:19.299083,103392156.88,-68.04
8827,2024-08-01 11:16:19.299083,103392156.88,-74.74
8471,2024-08-01 11:16:19.299083,103490196.1,-74.23
8522,2024-08-01 11:16:19.299083,103490196.1,-72.79
8573,2024-08-01 11:16:19.299083,103490196.1,-80.43
8624,2024-08-01 11:16:19.299083,103490196.1,-76.15
8675,2024-08-01 11:16:19.299083,103490196.1,-92.71
8726,2024-08-01 11:16:19.299083,103490196.1,-69.74
8777,2024-08-01 11:16:19.299083,103490196.1,-72.68
8828,2024-08-01 11:16:19.299083,103490196.1,-74.86
8472,2024-08-01 11:16:19.299083,103588235.32,-83.77
8523,2024-08-01 11:16:19.299083,103588235.32,-72.49
8574,2024-08-01 11:16:19.299083,103588235.32,-88.17
8625,2024-08-01 11:16:19.299083,103588235.32,-78.3
8676,2024-08-01 11:16:19.299083,103588235.32,-77.29
8727,2024-08-01 11:16:19.299083,103588235.32,-66.05
8778,2024-08-01 11:16:19.299083,103588235.32,-72.95
8829,2024-08-01 11:16:19.299083,103588235.32,-77.82
8473,2024-08-01 11:16:19.299083,103686274.54,-72.33
8524,2024-08-01 11:16:19.299083,103686274.54,-71.77
8575,2024-08-01 11:16:19.299083,103686274.54,-86.07
8626,2024-08-01 11:16:19.299083,103686274.54,-84.32
8677,2024-08-01 11:16:19.299083,103686274.54,-74.29
8728,2024-08-01 11:16:19.299083,103686274.54,-67.78
8779,2024-08-01 11:16:19.299083,103686274.54,-68.56
8830,2024-08-01 11:16:19.299083,103686274.54,-75.58
8474,2024-08-01 11:16:19.299083,103784313.76,-59.16
8525,2024-08-01 11:16:19.299083,103784313.76,-63.41
8576,2024-08-01 11:16:19.299083,103784313.76,-64.23
8627,2024-08-01 11:16:19.299083,103784313.76,-62.47
8678,2024-08-01 11:16:19.299083,103784313.76,-63.38
8729,2024-08-01 11:16:19.299083,103784313.76,-61.69
8780,2024-08-01 11:16:19.299083,103784313.76,-61.62
8831,2024-08-01 11:16:19.299083,103784313.76,-62.05
8475,2024-08-01 11:16:19.299083,103882352.98,-58.75
8526,2024-08-01 11:16:19.299083,103882352.98,-60.27
8577,2024-08-01 11:16:19.299083,103882352.98,-60.2
8628,2024-08-01 11:16:19.299083,103882352.98,-59.89
8679,2024-08-01 11:16:19.299083,103882352.98,-60.97
8730,2024-08-01 11:16:19.299083,103882352.98,-59.96
8781,2024-08-01 11:16:19.299083,103882352.98,-61.35
8832,2024-08-01 11:16:19.299083,103882352.98,-60.38
8476,2024-08-01 11:16:19.299083,103980392.2,-71.54
8527,2024-08-01 11:16:19.299083,103980392.2,-73.95
8578,2024-08-01 11:16:19.299083,103980392.2,-65.42
8629,2024-08-01 11:16:19.299083,103980392.2,-70.34
8680,2024-08-01 11:16:19.299083,103980392.2,-69.33
8731,2024-08-01 11:16:19.299083,103980392.2,-66.38
8782,2024-08-01 11:16:19.299083,103980392.2,-78.97
8833,2024-08-01 11:16:19.299083,103980392.2,-75.61
8477,2024-08-01 11:16:19.299083,104078431.42,-72.16
8528,2024-08-01 11:16:19.299083,104078431.42,-73.15
8579,2024-08-01 11:16:19.299083,104078431.42,-72.44
8630,2024-08-01 11:16:19.299083,104078431.42,-75.02
8681,2024-08-01 11:16:19.299083,104078431.42,-89.5
8732,2024-08-01 11:16:19.299083,104078431.42,-75.35
8783,2024-08-01 11:16:19.299083,104078431.42,-73.32
8834,2024-08-01 11:16:19.299083,104078431.42,-72.66
8478,2024-08-01 11:16:19.299083,104176470.64,-70.88
8529,2024-08-01 11:16:19.299083,104176470.64,-74.07
8580,2024-08-01 11:16:19.299083,104176470.64,-75.03
8631,2024-08-01 11:16:19.299083,104176470.64,-77.59
8682,2024-08-01 11:16:19.299083,104176470.64,-79.48
8733,2024-08-01 11:16:19.299083,104176470.64,-84.34
8784,2024-08-01 11:16:19.299083,104176470.64,-76.21
8835,2024-08-01 11:16:19.299083,104176470.64,-81.63
8479,2024-08-01 11:16:19.299083,104274509.86,-71.05
8530,2024-08-01 11:16:19.299083,104274509.86,-70.5
8581,2024-08-01 11:16:19.299083,104274509.86,-75.05
8632,2024-08-01 11:16:19.299083,104274509.86,-69.81
8683,2024-08-01 11:16:19.299083,104274509.86,-74.4
8734,2024-08-01 11:16:19.299083,104274509.86,-81.84
8785,2024-08-01 11:16:19.299083,104274509.86,-72.83
8836,2024-08-01 11:16:19.299083,104274509.86,-76.41
8480,2024-08-01 11:16:19.299083,104372549.08,-79.56
8531,2024-08-01 11:16:19.299083,104372549.08,-68.08
8582,2024-08-01 11:16:19.299083,104372549.08,-77.83
8633,2024-08-01 11:16:19.299083,104372549.08,-72.67
8684,2024-08-01 11:16:19.299083,104372549.08,-80.48
8735,2024-08-01 11:16:19.299083,104372549.08,-99.35
8786,2024-08-01 11:16:19.299083,104372549.08,-74.1
8837,2024-08-01 11:16:19.299083,104372549.08,-77.95
8481,2024-08-01 11:16:19.299083,104470588.3,-74.36
8532,2024-08-01 11:16:19.299083,104470588.3,-81.44
8583,2024-08-01 11:16:19.299083,104470588.3,-67.45
8634,2024-08-01 11:16:19.299083,104470588.3,-72.92
8685,2024-08-01 11:16:19.299083,104470588.3,-78.46
8736,2024-08-01 11:16:19.299083,104470588.3,-80.19
8787,2024-08-01 11:16:19.299083,104470588.3,-76.94
8838,2024-08-01 11:16:19.299083,104470588.3,-79.11
8482,2024-08-01 11:16:19.299083,104568627.52,-70.73
8533,2024-08-01 11:16:19.299083,104568627.52,-68.95
8584,2024-08-01 11:16:19.299083,104568627.52,-57.88
8635,2024-08-01 11:16:19.299083,104568627.52,-62.18
8686,2024-08-01 11:16:19.299083,104568627.52,-65.56
8737,2024-08-01 11:16:19.299083,104568627.52,-62.24
8788,2024-08-01 11:16:19.299083,104568627.52,-63.33
8839,2024-08-01 11:16:19.299083,104568627.52,-63.36
8483,2024-08-01 11:16:19.299083,104666666.74,-61.38
8534,2024-08-01 11:16:19.299083,104666666.74,-58.67
8585,2024-08-01 11:16:19.299083,104666666.74,-59.27
8636,2024-08-01 11:16:19.299083,104666666.74,-61.34
8687,2024-08-01 11:16:19.299083,104666666.74,-58.17
8738,2024-08-01 11:16:19.299083,104666666.74,-59.26
8789,2024-08-01 11:16:19.299083,104666666.74,-57.45
8840,2024-08-01 11:16:19.299083,104666666.74,-60.14
8484,2024-08-01 11:16:19.299083,104764705.96,-59.59
8535,2024-08-01 11:16:19.299083,104764705.96,-58.6
8586,2024-08-01 11:16:19.299083,104764705.96,-69.9
8637,2024-08-01 11:16:19.299083,104764705.96,-72.8
8688,2024-08-01 11:16:19.299083,104764705.96,-61.23
8739,2024-08-01 11:16:19.299083,104764705.96,-67.15
8790,2024-08-01 11:16:19.299083,104764705.96,-62.5
8841,2024-08-01 11:16:19.299083,104764705.96,-70.43
8485,2024-08-01 11:16:19.299083,104862745.18,-64.88
8536,2024-08-01 11:16:19.299083,104862745.18,-68.7
8587,2024-08-01 11:16:19.299083,104862745.18,-70.25
8638,2024-08-01 11:16:19.299083,104862745.18,-77.26
8689,2024-08-01 11:16:19.299083,104862745.18,-75.71
8740,2024-08-01 11:16:19.299083,104862745.18,-79.39
8791,2024-08-01 11:16:19.299083,104862745.18,-76.5
8842,2024-08-01 11:16:19.299083,104862745.18,-83.52
8486,2024-08-01 11:16:19.299083,104960784.4,-73.97
8537,2024-08-01 11:16:19.299083,104960784.4,-79.72
8588,2024-08-01 11:16:19.299083,104960784.4,-67.31
8639,2024-08-01 11:16:19.299083,104960784.4,-81.58
8690,2024-08-01 11:16:19.299083,104960784.4,-93.22
8741,2024-08-01 11:16:19.299083,104960784.4,-74.15
8792,2024-08-01 11:16:19.299083,104960784.4,-75.03
8843,2024-08-01 11:16:19.299083,104960784.4,-77.95
8487,2024-08-01 11:16:19.299083,105058823.62,-70.74
8538,2024-08-01 11:16:19.299083,105058823.62,-73.88
8589,2024-08-01 11:16:19.299083,105058823.62,-68.56
8640,2024-08-01 11:16:19.299083,105058823.62,-73.18
8691,2024-08-01 11:16:19.299083,105058823.62,-72.34
8742,2024-08-01 11:16:19.299083,105058823.62,-75.85
8793,2024-08-01 11:16:19.299083,105058823.62,-79.87
8844,2024-08-01 11:16:19.299083,105058823.62,-81.59
8488,2024-08-01 11:16:19.299083,105156862.84,-68.26
8539,2024-08-01 11:16:19.299083,105156862.84,-77.94
8590,2024-08-01 11:16:19.299083,105156862.84,-75.59
8641,2024-08-01 11:16:19.299083,105156862.84,-68.98
8692,2024-08-01 11:16:19.299083,105156862.84,-71.47
8743,2024-08-01 11:16:19.299083,105156862.84,-75.32
8794,2024-08-01 11:16:19.299083,105156862.84,-72.77
8845,2024-08-01 11:16:19.299083,105156862.84,-73.36
8489,2024-08-01 11:16:19.299083,105254902.06,-65.72
8540,2024-08-01 11:16:19.299083,105254902.06,-69.56
8591,2024-08-01 11:16:19.299083,105254902.06,-68.82
8642,2024-08-01 11:16:19.299083,105254902.06,-64.56
8693,2024-08-01 11:16:19.299083,105254902.06,-69.73
8744,2024-08-01 11:16:19.299083,105254902.06,-74.88
8795,2024-08-01 11:16:19.299083,105254902.06,-66.07
8846,2024-08-01 11:16:19.299083,105254902.06,-63.77
8490,2024-08-01 11:16:19.299083,105352941.28,-62.29
8541,2024-08-01 11:16:19.299083,105352941.28,-63.23
8592,2024-08-01 11:16:19.299083,105352941.28,-61.2
8643,2024-08-01 11:16:19.299083,105352941.28,-63.1
8694,2024-08-01 11:16:19.299083,105352941.28,-62.49
8745,2024-08-01 11:16:19.299083,105352941.28,-65.43
8796,2024-08-01 11:16:19.299083,105352941.28,-63.13
8847,2024-08-01 11:16:19.299083,105352941.28,-62.74
8491,2024-08-01 11:16:19.299083,105450980.5,-73.46
8542,2024-08-01 11:16:19.299083,105450980.5,-70.1
8593,2024-08-01 11:16:19.299083,105450980.5,-62.63
8644,2024-08-01 11:16:19.299083,105450980.5,-68.23
8695,2024-08-01 11:16:19.299083,105450980.5,-67.82
8746,2024-08-01 11:16:19.299083,105450980.5,-69.48
8797,2024-08-01 11:16:19.299083,105450980.5,-70.25
8848,2024-08-01 11:16:19.299083,105450980.5,-69.12
8492,2024-08-01 11:16:19.299083,105549019.72,-75.74
8543,2024-08-01 11:16:19.299083,105549019.72,-69.64
8594,2024-08-01 11:16:19.299083,105549019.72,-66.89
8645,2024-08-01 11:16:19.299083,105549019.72,-72.6
8696,2024-08-01 11:16:19.299083,105549019.72,-76.82
8747,2024-08-01 11:16:19.299083,105549019.72,-75.27
8798,2024-08-01 11:16:19.299083,105549019.72,-69.79
8849,2024-08-01 11:16:19.299083,105549019.72,-74.42
8493,2024-08-01 11:16:19.299083,105647058.94,-75.18
8544,2024-08-01 11:16:19.299083,105647058.94,-67.54
8595,2024-08-01 11:16:19.299083,105647058.94,-67.75
8646,2024-08-01 11:16:19.299083,105647058.94,-74.35
8697,2024-08-01 11:16:19.299083,105647058.94,-74.26
8748,2024-08-01 11:16:19.299083,105647058.94,-73.62
8799,2024-08-01 11:16:19.299083,105647058.94,-74.66
8850,2024-08-01 11:16:19.299083,105647058.94,-67.27
8494,2024-08-01 11:16:19.299083,105745098.16,-67.79
8545,2024-08-01 11:16:19.299083,105745098.16,-71.0
8596,2024-08-01 11:16:19.299083,105745098.16,-76.39
8647,2024-08-01 11:16:19.299083,105745098.16,-69.92
8698,2024-08-01 11:16:19.299083,105745098.16,-68.94
8749,2024-08-01 11:16:19.299083,105745098.16,-74.36
8800,2024-08-01 11:16:19.299083,105745098.16,-72.46
8851,2024-08-01 11:16:19.299083,105745098.16,-67.59
8495,2024-08-01 11:16:19.299083,105843137.38,-62.48
8546,2024-08-01 11:16:19.299083,105843137.38,-69.57
8597,2024-08-01 11:16:19.299083,105843137.38,-81.72
8648,2024-08-01 11:16:19.299083,105843137.38,-63.23
8699,2024-08-01 11:16:19.299083,105843137.38,-73.17
8750,2024-08-01 11:16:19.299083,105843137.38,-83.96
8801,2024-08-01 11:16:19.299083,105843137.38,-70.47
8852,2024-08-01 11:16:19.299083,105843137.38,-64.77
8496,2024-08-01 11:16:19.299083,105941176.6,-60.56
8547,2024-08-01 11:16:19.299083,105941176.6,-62.51
8598,2024-08-01 11:16:19.299083,105941176.6,-63.39
8649,2024-08-01 11:16:19.299083,105941176.6,-61.77
8700,2024-08-01 11:16:19.299083,105941176.6,-63.67
8751,2024-08-01 11:16:19.299083,105941176.6,-65.43
8802,2024-08-01 11:16:19.299083,105941176.6,-63.35
8853,2024-08-01 11:16:19.299083,105941176.6,-60.74
8497,2024-08-01 11:16:19.299083,106039215.82,-66.67
8548,2024-08-01 11:16:19.299083,106039215.82,-64.74
8599,2024-08-01 11:16:19.299083,106039215.82,-63.85
8650,2024-08-01 11:16:19.299083,106039215.82,-71.19
8701,2024-08-01 11:16:19.299083,106039215.82,-66.04
8752,2024-08-01 11:16:19.299083,106039215.82,-67.94
8803,2024-08-01 11:16:19.299083,106039215.82,-64.05
8854,2024-08-01 11:16:19.299083,106039215.82,-68.44
8498,2024-08-01 11:16:19.299083,106137255.04,-70.01
8549,2024-08-01 11:16:19.299083,106137255.04,-76.74
8600,2024-08-01 11:16:19.299083,106137255.04,-70.07
8651,2024-08-01 11:16:19.299083,106137255.04,-78.97
8702,2024-08-01 11:16:19.299083,106137255.04,-75.19
8753,2024-08-01 11:16:19.299083,106137255.04,-78.46
8804,2024-08-01 11:16:19.299083,106137255.04,-84.68
8855,2024-08-01 11:16:19.299083,106137255.04,-71.2
8499,2024-08-01 11:16:19.299083,106235294.26,-76.0
8550,2024-08-01 11:16:19.299083,106235294.26,-82.22
8601,2024-08-01 11:16:19.299083,106235294.26,-70.76
8652,2024-08-01 11:16:19.299083,106235294.26,-78.86
8703,2024-08-01 11:16:19.299083,106235294.26,-71.37
8754,2024-08-01 11:16:19.299083,106235294.26,-75.8
8805,2024-08-01 11:16:19.299083,106235294.26,-72.59
8856,2024-08-01 11:16:19.299083,106235294.26,-72.89
8500,2024-08-01 11:16:19.299083,106333333.48,-75.8
8551,2024-08-01 11:16:19.299083,106333333.48,-75.02
8602,2024-08-01 11:16:19.299083,106333333.48,-71.1
8653,2024-08-01 11:16:19.299083,106333333.48,-70.33
8704,2024-08-01 11:16:19.299083,106333333.48,-76.05
8755,2024-08-01 11:16:19.299083,106333333.48,-78.05
8806,2024-08-01 11:16:19.299083,106333333.48,-72.19
8857,2024-08-01 11:16:19.299083,106333333.48,-80.94
8501,2024-08-01 11:16:19.299083,106431372.7,-72.46
8552,2024-08-01 11:16:19.299083,106431372.7,-80.6
8603,2024-08-01 11:16:19.299083,106431372.7,-72.34
8654,2024-08-01 11:16:19.299083,106431372.7,-70.39
8705,2024-08-01 11:16:19.299083,106431372.7,-75.99
8756,2024-08-01 11:16:19.299083,106431372.7,-78.61
8807,2024-08-01 11:16:19.299083,106431372.7,-91.26
8858,2024-08-01 11:16:19.299083,106431372.7,-79.87
8502,2024-08-01 11:16:19.299083,106529411.92,-69.81
8553,2024-08-01 11:16:19.299083,106529411.92,-70.42
8604,2024-08-01 11:16:19.299083,106529411.92,-90.83
8655,2024-08-01 11:16:19.299083,106529411.92,-71.14
8706,2024-08-01 11:16:19.299083,106529411.92,-81.64
8757,2024-08-01 11:16:19.299083,106529411.92,-75.69
8808,2024-08-01 11:16:19.299083,106529411.92,-68.31
8859,2024-08-01 11:16:19.299083,106529411.92,-74.76
8503,2024-08-01 11:16:19.299083,106627451.14,-66.51
8554,2024-08-01 11:16:19.299083,106627451.14,-65.27
8605,2024-08-01 11:16:19.299083,106627451.14,-69.97
8656,2024-08-01 11:16:19.299083,106627451.14,-68.63
8707,2024-08-01 11:16:19.299083,106627451.14,-65.06
8758,2024-08-01 11:16:19.299083,106627451.14,-69.81
8809,2024-08-01 11:16:19.299083,106627451.14,-66.42
8860,2024-08-01 11:16:19.299083,106627451.14,-70.72
8504,2024-08-01 11:16:19.299083,106725490.36,-68.55
8555,2024-08-01 11:16:19.299083,106725490.36,-67.19
8606,2024-08-01 11:16:19.299083,106725490.36,-74.66
8657,2024-08-01 11:16:19.299083,106725490.36,-78.57
8708,2024-08-01 11:16:19.299083,106725490.36,-71.72
8759,2024-08-01 11:16:19.299083,106725490.36,-70.19
8810,2024-08-01 11:16:19.299083,106725490.36,-73.84
8861,2024-08-01 11:16:19.299083,106725490.36,-69.71
8505,2024-08-01 11:16:19.299083,106823529.58,-70.13
8556,2024-08-01 11:16:19.299083,106823529.58,-67.91
8607,2024-08-01 11:16:19.299083,106823529.58,-78.44
8658,2024-08-01 11:16:19.299083,106823529.58,-68.7
8709,2024-08-01 11:16:19.299083,106823529.58,-72.57
8760,2024-08-01 11:16:19.299083,106823529.58,-74.27
8811,2024-08-01 11:16:19.299083,106823529.58,-81.9
8862,2024-08-01 11:16:19.299083,106823529.58,-74.53
8506,2024-08-01 11:16:19.299083,106921568.8,-75.98
8557,2024-08-01 11:16:19.299083,106921568.8,-69.64
8608,2024-08-01 11:16:19.299083,106921568.8,-81.56
8659,2024-08-01 11:16:19.299083,106921568.8,-68.79
8710,2024-08-01 11:16:19.299083,106921568.8,-81.63
8761,2024-08-01 11:16:19.299083,106921568.8,-71.85
8812,2024-08-01 11:16:19.299083,106921568.8,-85.8
8863,2024-08-01 11:16:19.299083,106921568.8,-86.08
8507,2024-08-01 11:16:19.299083,107019608.02,-72.55
8558,2024-08-01 11:16:19.299083,107019608.02,-77.0
8609,2024-08-01 11:16:19.299083,107019608.02,-72.6
8660,2024-08-01 11:16:19.299083,107019608.02,-74.31
8711,2024-08-01 11:16:19.299083,107019608.02,-73.58
8762,2024-08-01 11:16:19.299083,107019608.02,-76.34
8813,2024-08-01 11:16:19.299083,107019608.02,-73.69
8864,2024-08-01 11:16:19.299083,107019608.02,-95.87
8508,2024-08-01 11:16:19.299083,107117647.24,-66.5
8559,2024-08-01 11:16:19.299083,107117647.24,-67.27
8610,2024-08-01 11:16:19.299083,107117647.24,-72.25
8661,2024-08-01 11:16:19.299083,107117647.24,-69.72
8712,2024-08-01 11:16:19.299083,107117647.24,-68.39
8763,2024-08-01 11:16:19.299083,107117647.24,-87.19
8814,2024-08-01 11:16:19.299083,107117647.24,-66.56
8865,2024-08-01 11:16:19.299083,107117647.24,-68.6
8509,2024-08-01 11:16:19.299083,107215686.46,-64.42
8560,2024-08-01 11:16:19.299083,107215686.46,-71.18
8611,2024-08-01 11:16:19.299083,107215686.46,-70.81
8662,2024-08-01 11:16:19.299083,107215686.46,-72.25
8713,2024-08-01 11:16:19.299083,107215686.46,-76.95
8764,2024-08-01 11:16:19.299083,107215686.46,-68.72
8815,2024-08-01 11:16:19.299083,107215686.46,-71.62
8866,2024-08-01 11:16:19.299083,107215686.46,-66.51
8510,2024-08-01 11:16:19.299083,107313725.68,-66.19
8561,2024-08-01 11:16:19.299083,107313725.68,-77.19
8612,2024-08-01 11:16:19.299083,107313725.68,-81.03
8663,2024-08-01 11:16:19.299083,107313725.68,-69.51
8714,2024-08-01 11:16:19.299083,107313725.68,-75.82
8765,2024-08-01 11:16:19.299083,107313725.68,-68.5
8816,2024-08-01 11:16:19.299083,107313725.68,-71.25
8867,2024-08-01 11:16:19.299083,107313725.68,-70.79
8511,2024-08-01 11:16:19.299083,107411764.9,-71.53
8562,2024-08-01 11:16:19.299083,107411764.9,-74.68
8613,2024-08-01 11:16:19.299083,107411764.9,-74.43
8664,2024-08-01 11:16:19.299083,107411764.9,-70.38
8715,2024-08-01 11:16:19.299083,107411764.9,-99.24
8766,2024-08-01 11:16:19.299083,107411764.9,-67.58
8817,2024-08-01 11:16:19.299083,107411764.9,-67.66
8868,2024-08-01 11:16:19.299083,107411764.9,-74.05
8512,2024-08-01 11:16:19.299083,107509804.12,-88.57
8563,2024-08-01 11:16:19.299083,107509804.12,-86.71
8614,2024-08-01 11:16:19.299083,107509804.12,-78.02
8665,2024-08-01 11:16:19.299083,107509804.12,-78.07
8716,2024-08-01 11:16:19.299083,107509804.12,-96.14
8767,2024-08-01 11:16:19.299083,107509804.12,-68.34
8818,2024-08-01 11:16:19.299083,107509804.12,-69.9
8869,2024-08-01 11:16:19.299083,107509804.12,-78.77
8513,2024-08-01 11:16:19.299083,107607843.34,-75.87
8564,2024-08-01 11:16:19.299083,107607843.34,-75.83
8615,2024-08-01 11:16:19.299083,107607843.34,-78.96
8666,2024-08-01 11:16:19.299083,107607843.34,-73.87
8717,2024-08-01 11:16:19.299083,107607843.34,-84.98
8768,2024-08-01 11:16:19.299083,107607843.34,-80.98
8819,2024-08-01 11:16:19.299083,107607843.34,-69.55
8870,2024-08-01 11:16:19.299083,107607843.34,-69.99
8514,2024-08-01 11:16:19.299083,107705882.56,-75.17
8565,2024-08-01 11:16:19.299083,107705882.56,-77.58
8616,2024-08-01 11:16:19.299083,107705882.56,-71.79
8667,2024-08-01 11:16:19.299083,107705882.56,-71.66
8718,2024-08-01 11:16:19.299083,107705882.56,-79.05
8769,2024-08-01 11:16:19.299083,107705882.56,-73.51
8820,2024-08-01 11:16:19.299083,107705882.56,-67.23
8871,2024-08-01 11:16:19.299083,107705882.56,-71.28
8515,2024-08-01 11:16:19.299083,107803921.78,-73.7
8566,2024-08-01 11:16:19.299083,107803921.78,-80.84
8617,2024-08-01 11:16:19.299083,107803921.78,-72.51
8668,2024-08-01 11:16:19.299083,107803921.78,-73.79
8719,2024-08-01 11:16:19.299083,107803921.78,-71.89
8770,2024-08-01 11:16:19.299083,107803921.78,-70.14
8821,2024-08-01 11:16:19.299083,107803921.78,-68.98
8872,2024-08-01 11:16:19.299083,107803921.78,-75.74
8516,2024-08-01 11:16:19.299083,107901961.0,-73.53
8567,2024-08-01 11:16:19.299083,107901961.0,-72.39
8618,2024-08-01 11:16:19.299083,107901961.0,-78.55
8669,2024-08-01 11:16:19.299083,107901961.0,-85.04
8720,2024-08-01 11:16:19.299083,107901961.0,-67.11
8771,2024-08-01 11:16:19.299083,107901961.0,-69.69
8822,2024-08-01 11:16:19.299083,107901961.0,-69.84
8873,2024-08-01 11:16:19.299083,107901961.0,-70.86
1224,2024-08-01 11:16:19.318704,88000000.0,-77.07
1275,2024-08-01 11:16:19.318704,88000000.0,-68.58
1326,2024-08-01 11:16:19.318704,88000000.0,-69.75
1377,2024-08-01 11:16:19.318704,88000000.0,-88.85
1428,2024-08-01 11:16:19.318704,88000000.0,-69.37
1479,2024-08-01 11:16:19.318704,88000000.0,-80.61
